entity_type,entity_name,cited_doc_count,non_cited_doc_count,cited_coverage_rate,non_cited_coverage_rate,coverage_lift,cited_total_mentions,non_cited_total_mentions,avg_salience_cited,avg_salience_non_cited
PERSON,Uzbekistan,0,1,0.0,0.0233,0.0,0,10,0.0,0.000165
PERSON,Free Tool,0,1,0.0,0.0233,0.0,0,2,0.0,0.002319
PERSON,Somalia,0,1,0.0,0.0233,0.0,0,10,0.0,0.000179
PERSON,Standard,0,1,0.0,0.0233,0.0,0,1,0.0,0.001027
PERSON,Duty Calculator,0,1,0.0,0.0233,0.0,0,1,0.0,0.001247
PERSON,Bronze Plan,0,1,0.0,0.0233,0.0,0,1,0.0,0.000674
PERSON,Armenia,0,1,0.0,0.0233,0.0,0,5,0.0,0.000226
PERSON,Benefits,0,1,0.0,0.0233,0.0,0,1,0.0,0.00129
PERSON,Efficient,0,1,0.0,0.0233,0.0,0,1,0.0,0.000141
PERSON,Saint Helena,0,1,0.0,0.0233,0.0,0,5,0.0,0.001012
PERSON,Digital Marketing,0,1,0.0,0.0233,0.0,0,1,0.0,0.001649
PERSON,Shopify Shipping,0,2,0.0,0.0465,0.0,0,4,0.0,0.008077
PERSON,Full Guide,0,1,0.0,0.0233,0.0,0,1,0.0,0.000128
PERSON,Pidalso,0,1,0.0,0.0233,0.0,0,1,0.0,0.000115
PERSON,2026-01-11T16:49:21-05:00November,0,1,0.0,0.0233,0.0,0,1,0.0,0.000532
PERSON,Dominican Republic,0,1,0.0,0.0233,0.0,0,10,0.0,0.000459
PERSON,Shippingeasy,0,1,0.0,0.0233,0.0,0,4,0.0,0.000998
PERSON,Simplifying,0,1,0.0,0.0233,0.0,0,2,0.0,0.001278
PERSON,Sources,0,1,0.0,0.0233,0.0,0,1,0.0,0.000168
PERSON,Pro,0,1,0.0,0.0233,0.0,0,1,0.0,0.005504
PERSON,Best For,0,1,0.0,0.0233,0.0,0,1,0.0,0.001097
PERSON,Schedule,0,1,0.0,0.0233,0.0,0,1,0.0,0.001067
PERSON,SeeHondurasHungaryIcelandIndia,0,1,0.0,0.0233,0.0,0,1,0.0,5.7e-05
PERSON,Fulfill,0,1,0.0,0.0233,0.0,0,2,0.0,0.005145
PERSON,Merchants,0,1,0.0,0.0233,0.0,0,1,0.0,0.001426
PERSON,Carrier Integration,0,1,0.0,0.0233,0.0,0,1,0.0,0.001614
PERSON,Customization Options,0,1,0.0,0.0233,0.0,0,1,0.0,0.000561
PERSON,Traditional,0,1,0.0,0.0233,0.0,0,2,0.0,0.000769
PERSON,Ecommerce Consultant,0,1,0.0,0.0233,0.0,0,14,0.0,0.000512
PERSON,Warenpost National,0,1,0.0,0.0233,0.0,0,1,0.0,0.000133
PERSON,Royal Mail,0,1,0.0,0.0233,0.0,0,1,0.0,0.000198
PERSON,Oman,0,1,0.0,0.0233,0.0,0,5,0.0,0.000186
PERSON,Wonderment,0,1,0.0,0.0233,0.0,0,1,0.0,0.000512
PERSON,Artifactory Tutorial,0,1,0.0,0.0233,0.0,0,1,0.0,0.000202
PERSON,Centralized Tracking,0,1,0.0,0.0233,0.0,0,1,0.0,0.000157
PERSON,Carrier,0,1,0.0,0.0233,0.0,0,1,0.0,0.002399
PERSON,Batch Shipping,0,1,0.0,0.0233,0.0,0,1,0.0,0.002486
PERSON,Critics Scramble,0,1,0.0,0.0233,0.0,0,1,0.0,0.000201
PERSON,Providing,0,1,0.0,0.0233,0.0,0,2,0.0,0.000274
PERSON,Infrastructure,0,1,0.0,0.0233,0.0,0,2,0.0,0.000441
PERSON,Turkey,0,1,0.0,0.0233,0.0,0,5,0.0,0.000366
PERSON,Price: From 49.00 €,0,1,0.0,0.0233,0.0,0,1,0.0,0.009528
PERSON,Dashboards,0,1,0.0,0.0233,0.0,0,1,0.0,0.003156
PERSON,ytidb,0,3,0.0,0.0698,0.0,0,3,0.0,0.000557
PERSON,access return instructions,0,1,0.0,0.0233,0.0,0,1,0.0,0.000176
PERSON,marketplaces,0,1,0.0,0.0233,0.0,0,1,0.0,0.000317
PERSON,Inventory,0,1,0.0,0.0233,0.0,0,1,0.0,0.001111
PERSON,Complexity,0,1,0.0,0.0233,0.0,0,3,0.0,0.000674
PERSON,Logistics Aggregation,0,1,0.0,0.0233,0.0,0,1,0.0,0.000904
PERSON,Lowers WISMR,0,1,0.0,0.0233,0.0,0,1,0.0,8.5e-05
PERSON,Strategies,0,1,0.0,0.0233,0.0,0,1,0.0,0.00024
PERSON,Etsy Integration,0,1,0.0,0.0233,0.0,0,1,0.0,0.001409
PERSON,Stadtverwaltung,0,1,0.0,0.0233,0.0,0,1,0.0,0.000115
PERSON,Guadeloupe,0,1,0.0,0.0233,0.0,0,5,0.0,0.000203
PERSON,Daniel Alcanja,0,1,0.0,0.0233,0.0,0,2,0.0,0.00871
PERSON,Ted Baker,0,1,0.0,0.0233,0.0,0,1,0.0,0.001803
PERSON,Cut Costs,0,1,0.0,0.0233,0.0,0,1,0.0,9.8e-05
PERSON,Conquer,0,1,0.0,0.0233,0.0,0,1,0.0,0.000167
PERSON,Storchennest,0,1,0.0,0.0233,0.0,0,1,0.0,0.000416
PERSON,Benin,0,1,0.0,0.0233,0.0,0,5,0.0,0.000222
PERSON,GuyanaHaitiHoly,0,1,0.0,0.0233,0.0,0,1,0.0,5.7e-05
PERSON,About,0,1,0.0,0.0233,0.0,0,1,0.0,0.008443
PERSON,"WooCommerce, etc.",0,1,0.0,0.0233,0.0,0,1,0.0,0.002613
PERSON,Marketing,0,1,0.0,0.0233,0.0,0,2,0.0,0.000489
PERSON,Algeria,0,1,0.0,0.0233,0.0,0,5,0.0,0.000229
PERSON,Turkmenistan,0,1,0.0,0.0233,0.0,0,5,0.0,0.000365
PERSON,Burma,0,1,0.0,0.0233,0.0,0,5,0.0,0.000189
PERSON,Just checking,0,1,0.0,0.0233,0.0,0,1,0.0,0.000563
PERSON,Silver Plan,0,1,0.0,0.0233,0.0,0,1,0.0,0.003991
PERSON,Nextsmartship,0,1,0.0,0.0233,0.0,0,1,0.0,0.000147
PERSON,Another,0,1,0.0,0.0233,0.0,0,1,0.0,0.001165
PERSON,Identifying,0,1,0.0,0.0233,0.0,0,1,0.0,0.003725
PERSON,Marketplace Management,0,1,0.0,0.0233,0.0,0,1,0.0,0.007281
PERSON,Rachelle Regua,0,2,0.0,0.0465,0.0,0,4,0.0,0.000109
PERSON,Digital Strategy,0,1,0.0,0.0233,0.0,0,3,0.0,0.000889
PERSON,ArabiaSenegalSerbiaSeychellesSierra,0,1,0.0,0.0233,0.0,0,1,0.0,7.8e-05
PERSON,Peoplevox,0,1,0.0,0.0233,0.0,0,1,0.0,0.001113
PERSON,Marina Wyss,0,1,0.0,0.0233,0.0,0,1,0.0,0.001157
PERSON,Perú,0,1,0.0,0.0233,0.0,0,5,0.0,0.000209
PERSON,Order Tracking,0,1,0.0,0.0233,0.0,0,1,0.0,0.004367
PERSON,European Sellers,0,1,0.0,0.0233,0.0,0,1,0.0,0.007501
PERSON,No Audio,0,1,0.0,0.0233,0.0,0,2,0.0,0.003227
PERSON,Scalability:,0,1,0.0,0.0233,0.0,0,2,0.0,0.000315
PERSON,January,0,1,0.0,0.0233,0.0,0,1,0.0,0.003249
PERSON,Andrew Chornyy,0,1,0.0,0.0233,0.0,0,1,0.0,0.00969
PERSON,Deliveries:,0,1,0.0,0.0233,0.0,0,1,0.0,0.000313
PERSON,Buyers Remorse,0,1,0.0,0.0233,0.0,0,1,0.0,0.003306
PERSON,Advancements,0,1,0.0,0.0233,0.0,0,1,0.0,0.001863
PERSON,Pirate Ship,0,2,0.0,0.0465,0.0,0,3,0.0,0.004781
PERSON,Inventory Management Integration,0,1,0.0,0.0233,0.0,0,2,0.0,0.000387
PERSON,Post Tracking,0,1,0.0,0.0233,0.0,0,1,0.0,0.00407
PERSON,Here's how,0,1,0.0,0.0233,0.0,0,4,0.0,0.000778
PERSON,Pradeepa Somasundaram,0,1,0.0,0.0233,0.0,0,1,0.0,0.000972
PERSON,Shipping platforms,0,1,0.0,0.0233,0.0,0,1,0.0,0.089915
PERSON,Kuwait,0,1,0.0,0.0233,0.0,0,5,0.0,0.000197
PERSON,Comparative Analysis,0,1,0.0,0.0233,0.0,0,1,0.0,0.00289
PERSON,Jordan,0,1,0.0,0.0233,0.0,0,5,0.0,0.000198
PERSON,Benjamin Gordon,0,1,0.0,0.0233,0.0,0,2,0.0,0.000944
PERSON,Scalability,0,1,0.0,0.0233,0.0,0,1,0.0,0.000238
PERSON,Costa Rica,0,1,0.0,0.0233,0.0,0,5,0.0,0.000489
PERSON,Establishing,0,1,0.0,0.0233,0.0,0,1,0.0,0.00034
PERSON,Bolt Fulfillment,0,1,0.0,0.0233,0.0,0,1,0.0,0.006299
PERSON,Allowing,0,1,0.0,0.0233,0.0,0,1,0.0,0.002764
PERSON,Source,0,1,0.0,0.0233,0.0,0,1,0.0,0.00025
PERSON,Mozambique,0,1,0.0,0.0233,0.0,0,10,0.0,0.00019
PERSON,Understanding,0,2,0.0,0.0465,0.0,0,2,0.0,0.003153
PERSON,Secondly,0,1,0.0,0.0233,0.0,0,1,0.0,5.3e-05
PERSON,Nepal,0,1,0.0,0.0233,0.0,0,5,0.0,0.000189
PERSON,Amitav Bhattacharjee,0,1,0.0,0.0233,0.0,0,1,0.0,0.000366
PERSON,Sierra Leone,0,1,0.0,0.0233,0.0,0,5,0.0,0.00018
PERSON,Kustomer Pricing,0,1,0.0,0.0233,0.0,0,1,0.0,0.000401
PERSON,Sure Shipped,0,1,0.0,0.0233,0.0,0,1,0.0,0.002244
PERSON,Name,0,1,0.0,0.0233,0.0,0,1,0.0,0.00195
PERSON,Sellercloud Team,0,1,0.0,0.0233,0.0,0,1,0.0,0.003126
PERSON,Pakistan,0,1,0.0,0.0233,0.0,0,5,0.0,0.000186
PERSON,Duties Instantly,0,1,0.0,0.0233,0.0,0,1,0.0,0.000692
PERSON,Curaçao,0,1,0.0,0.0233,0.0,0,5,0.0,0.000211
PERSON,Montenegro,0,1,0.0,0.0233,0.0,0,10,0.0,0.000309
PERSON,design,0,1,0.0,0.0233,0.0,0,1,0.0,0.000405
PERSON,Amazon's FBA,0,1,0.0,0.0233,0.0,0,1,0.0,0.0008
PERSON,CEO Plerdy,0,1,0.0,0.0233,0.0,0,1,0.0,0.005084
PERSON,Price: From 11.00,0,1,0.0,0.0233,0.0,0,1,0.0,0.000851
PERSON,Inventory Source,0,1,0.0,0.0233,0.0,0,1,0.0,0.000198
PERSON,including Amazon,0,1,0.0,0.0233,0.0,0,1,0.0,0.000265
PERSON,Tajikistan,0,1,0.0,0.0233,0.0,0,5,0.0,0.000168
PERSON,Syria,0,1,0.0,0.0233,0.0,0,5,0.0,0.000169
PERSON,Optimizing,0,1,0.0,0.0233,0.0,0,1,0.0,0.015311
PERSON,Suitable,0,1,0.0,0.0233,0.0,0,1,0.0,0.000344
PERSON,Jacob Ayre,0,1,0.0,0.0233,0.0,0,1,0.0,8.5e-05
PERSON,March 30,0,1,0.0,0.0233,0.0,0,1,0.0,0.001251
PERSON,Omnichannel integration,0,1,0.0,0.0233,0.0,0,1,0.0,0.002158
PERSON,Österreich,0,1,0.0,0.0233,0.0,0,1,0.0,0.00023
PERSON,Design,0,1,0.0,0.0233,0.0,0,1,0.0,0.000939
PERSON,End-to-End Automation,0,1,0.0,0.0233,0.0,0,1,0.0,7.4e-05
PERSON,Iraq,0,1,0.0,0.0233,0.0,0,5,0.0,0.000199
PERSON,Lebanon,0,1,0.0,0.0233,0.0,0,5,0.0,0.000196
PERSON,Solomon Islands,0,1,0.0,0.0233,0.0,0,5,0.0,0.000179
PERSON,Manage,0,1,0.0,0.0233,0.0,0,2,0.0,0.003946
PERSON,Puerto Rico,0,1,0.0,0.0233,0.0,0,5,0.0,0.000184
PERSON,Bonus Credit,0,1,0.0,0.0233,0.0,0,1,0.0,0.000412
PERSON,Bahrain,0,1,0.0,0.0233,0.0,0,5,0.0,0.000224
PERSON,Quick Overview,0,2,0.0,0.0465,0.0,0,5,0.0,0.003036
PERSON,Trial Info,0,1,0.0,0.0233,0.0,0,1,0.0,0.001382
PERSON,September 12,0,1,0.0,0.0233,0.0,0,1,0.0,0.000924
PERSON,Effectively,0,1,0.0,0.0233,0.0,0,1,0.0,0.000954
PERSON,including,0,1,0.0,0.0233,0.0,0,1,0.0,0.001794
PERSON,Cape Verde,0,1,0.0,0.0233,0.0,0,5,0.0,0.000216
PERSON,Simplified,0,1,0.0,0.0233,0.0,0,1,0.0,8.2e-05
PERSON,#AmazonFBA,0,1,0.0,0.0233,0.0,0,2,0.0,0.001679
PERSON,one-of-a-kind goods,0,1,0.0,0.0233,0.0,0,1,0.0,7.4e-05
PERSON,StatesUruguayUzbekistanVanuatuVenezuelaVietnamYemenZambiaZimbabweOther,0,1,0.0,0.0233,0.0,0,1,0.0,0.000154
PERSON,Supports,0,1,0.0,0.0233,0.0,0,1,0.0,0.002092
PERSON,Shipstation,0,1,0.0,0.0233,0.0,0,2,0.0,0.001005
PERSON,ShipWell,0,1,0.0,0.0233,0.0,0,1,0.0,0.000386
PERSON,Ecommerce,0,1,0.0,0.0233,0.0,0,1,0.0,0.017811
PERSON,Panama,0,1,0.0,0.0233,0.0,0,5,0.0,0.000301
PERSON,Stock Sync,0,1,0.0,0.0233,0.0,0,1,0.0,0.002761
DATE,2024,11,1,0.55,0.0233,23.6052,37,1,0.0,0.0
DATE,"Mar 11, 2026",1,1,0.05,0.0233,2.1459,1,1,0.0,0.0
DATE,2021,1,2,0.05,0.0465,1.0753,1,3,0.0,0.0
DATE,2026,7,15,0.35,0.3488,1.0034,40,44,0.0,0.0
DATE,"Mar 17, 2026",2,0,0.1,0.0,1.0,3,0,0.0,0.0
DATE,"June 7, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"September 11, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"Jan 20, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"March 23, 2026",1,0,0.05,0.0,0.5,2,0,0.0,0.0
DATE,"April 2, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"August 7, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"Mar 22, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"18 Jul, 2025",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"September 5, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"March 16, 2026",1,0,0.05,0.0,0.5,7,0,0.0,0.0
DATE,"Feb 06, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"April 1, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"August 7, 2023",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"August 8, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"September 6, 2017",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"February 6, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"Feb 11, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"Mar 24, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"02 Nov, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"March 20, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,28 Jun 2024,1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"December 27, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,2035,1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"June 23, 2023",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"24 Mar, 2026",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"April 10, 2026",1,0,0.05,0.0,0.5,3,0,0.0,0.0
DATE,"April 10, 2026 12:19 pm",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"March 24, 2026",1,0,0.05,0.0,0.5,2,0,0.0,0.0
DATE,"July 11, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"21 Jul, 2025",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,"August 30, 2024",1,0,0.05,0.0,0.5,1,0,0.0,0.0
DATE,2025,3,14,0.15,0.3256,0.4607,6,49,0.0,0.0
DATE,2023,1,5,0.05,0.1163,0.4299,3,12,0.0,0.0
DATE,2025Feb 14,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"May 13, 2024",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"August 01, 2023",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2014,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Mar 28, 2022",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 17, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 25, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Jan 27, 2022",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"April 14, 2026",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"September 2, 2025",0,1,0.0,0.0233,0.0,0,3,0.0,0.0
DATE,"Feb 2, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 3, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 26, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 12, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"July 4, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"April 3, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"February 25, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"March 1, 2023",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2020,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2030,0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"June 9, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"February 3, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"December 29, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,Tue Sep 09 2025,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"March 17, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"September 11, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 21, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2010,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,27 Jan 2026,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 14, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,Apr 3,0,2,0.0,0.0465,0.0,0,2,0.0,0.0
DATE,"Jun 18, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,February 2026,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 10, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,1980,0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"April 9, 2026",0,1,0.0,0.0233,0.0,0,3,0.0,0.0
DATE,"June 27, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"September 17, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,January 10th,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,April 29,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 16, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"July 30, 2024",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 20, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"July 5, 2018",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,Jan 14,0,2,0.0,0.0465,0.0,0,2,0.0,0.0
DATE,"October 21, 2022",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,5 Mar 2026,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,Nov 2025,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"July 14, 2025",0,1,0.0,0.0233,0.0,0,8,0.0,0.0
DATE,"June 8, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 13, 2025",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"Oct 19, 2021",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"October 24, 2024",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"June 5, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Jan 20, 2022",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"January 7, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"March 30, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"May 30, 2025",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"June 11, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"May 31, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Apr 01, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Feb 24, 2022",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,Mar 29,0,2,0.0,0.0465,0.0,0,2,0.0,0.0
DATE,"June 24, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,Feb 22,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2019,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Dec 9, 2024",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"September 19, 2023",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"July 7, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Feb 17, 2022",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"March 28, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 19, 2025",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"Dec 28, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 7, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"March 6, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 25, 2018",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 6, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Apr 8, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2029,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2022,0,2,0.0,0.0465,0.0,0,2,0.0,0.0
DATE,"October 29, 2024",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"November 18, 2025",0,1,0.0,0.0233,0.0,0,4,0.0,0.0
DATE,2012,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"July 15, 2024",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"Dec 6, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Jun 20, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 2, 2025",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,Mar 24,0,2,0.0,0.0465,0.0,0,2,0.0,0.0
DATE,"Sep 11, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Mar 19, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Feb 14, 2025",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"September 12, 2024",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"T16:49:21-05:00November 2nd, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"April 6, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 15, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 23, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Dec 16, 2022",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 22, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 28, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,2015,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 4, 2025",0,1,0.0,0.0233,0.0,0,2,0.0,0.0
DATE,"March 7, 2017",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,12 Mar 2026,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Mar 23, 2023",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,May 7,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Jun 25, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Mar 23, 2026",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"Feb 18, 2022",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"June 18, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,"December 12, 2025",0,1,0.0,0.0233,0.0,0,1,0.0,0.0
DATE,Mar 2,0,1,0.0,0.0233,0.0,0,1,0.0,0.0
